0.783797,-0.0164723,0.251253,-7.3326,0,0,0,0
0.783797,-0.0117794,0.117586,-138.079,0,0,0,0
0.783799,-0.00683519,-0.0700971,-159.46,0,0,0,0
0.783778,-0.0125288,-0.0169965,43.0359,0,0,0,0
0.783729,-0.0258444,0.291536,198.417,0,0,0,0
0.783699,-0.0285598,0.432527,123.032,0,0,0,0
0.783698,-0.019572,0.285127,-82.1153,0,0,0,0
0.783697,-0.016521,0.0901202,-222.374,0,0,0,0
0.78369,-0.00868186,-0.0234052,-110.982,0,0,0,0
0.783669,-0.0181109,0.016878,78.6596,0,0,0,0
0.783648,-0.0196499,0.0434283,-11.4175,0,0,0,0
0.783626,-0.0217771,0.103853,47.2397,0,0,0,0
0.783626,-0.0157552,-0.0371381,-77.2985,0,0,0,0
0.783599,-0.0174103,0.103853,111.435,0,0,0,0
0.783562,-0.0254746,0.318086,201.516,0,0,0,0
0.783547,-0.0233394,0.325411,15.4655,0,0,0,0
0.783543,-0.0183096,0.23752,-87.1264,0,0,0,0
0.783537,-0.0099431,0.137728,-114.861,0,0,0,0
0.783542,-0.00545456,-0.0499555,-200.316,0,0,0,0
0.783547,0.00187973,-0.23123,-170.146,0,0,0,0
0.783528,-0.00113714,-0.190947,-6.9563,0,0,0,0
0.783502,-0.00739972,-0.0298139,159.822,0,0,0,0
0.783477,-0.0121184,0.150545,187,0,0,0,0
0.784007,-0.00097633,0.0974444,58.2526,0,0,0,0
0.784006,-0.000888246,0.103853,54.5451,0,0,0,0
0.78401,0.000662448,0.0699786,-8.48141,0,0,0,0
0.784011,0.000678991,0.0635699,-11.952,0,0,0,0
0.784008,-0.00201192,0.00314505,-81.1583,0,0,0,0
0.783984,-0.0104436,-0.0169965,3.66982,0,0,0,0
0.783938,-0.0279851,-0.11038,-62.0267,0,0,0,0
0.783835,-0.0622461,-0.130522,-13.3652,0,0,0,0
0.783675,-0.0968523,-0.184538,-41.2014,0,0,0,0
0.783442,-0.142274,-0.251372,-85.5527,0,0,0,0
0.783121,-0.210376,-0.271513,-32.7875,0,0,0,0
0.782692,-0.289272,-0.338347,-84.7766,0,0,0,0
0.782151,-0.374825,-0.40518,-61.7902,0,0,0,0
0.781493,-0.472401,-0.499479,-132.351,0,0,0,0
0.780681,-0.582362,-0.55258,-50.9928,0,0,0,0
0.779736,-0.687442,-0.707304,-121.75,0,0,0,0
0.778597,-0.835224,-0.653288,40.2836,0,0,0,0
0.777286,-0.987634,-0.592863,63.6489,0,0,0,0
0.775831,-1.14804,-0.580046,66.0119,0,0,0,0
0.7742,-1.28798,-0.559904,57.2446,0,0,0,0
0.772425,-1.47985,-0.546171,14.0877,0,0,0,0
0.770472,-1.62656,-0.572722,-27.7023,0,0,0,0
0.768339,-1.78142,-0.559904,-24.765,0,0,0,0
0.76606,-1.94879,-0.392363,196.465,0,0,0,0
0.763618,-2.09652,-0.445463,-63.8878,0,0,0,0
0.76105,-2.24702,-0.485747,-72.8606,0,0,0,0
